"name","description","createdAt","labels","embedCode","source","duration"
"Step Up Recap Week 2","","2013-08-19T20:57:23Z","","xsYmJ3ZDpFI0usQJwj00RppIv6zGpWkr","http://cms.ooyala.com/xsYmJ3ZDpFI0usQJwj00RppIv6zGpWkr%2F0000000000000-0000048652763?Signature=FV1GroMhBdIJs5PuOA1rwirkRnc%3D&Expires=1518552171&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",62615
"How to Give?","","2013-08-16T22:17:20Z","","hmZHF2ZDqvy9QwdJ51WlWUBberK9BDsP","http://cms.ooyala.com/hmZHF2ZDqvy9QwdJ51WlWUBberK9BDsP%2F3%2F0000000000000-0000075782314?Signature=F7L6hVFxrOK3DnqRyclja7DIqhI%3D&Expires=1518552171&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",89857
"God is Faithful","Everyone wants to be successful. Everyone desires to be great in some way. But what do we need to do today to get to the destination we desire tomorrow?","2013-08-15T18:26:30Z","","VyYWR2ZDqb6fvTB9FAsp1gULwL7yYoNb","http://cms.ooyala.com/VyYWR2ZDqb6fvTB9FAsp1gULwL7yYoNb%2F0000000000000-0000886094834?Signature=GJrNTkCMesitOXf7AMOuFFDFRwM%3D&Expires=1518552171&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2714280
"Step Up - Week 1 ","All it takes is an invitation to change the course of someone's life. Who do you have in your life that needs to know Jesus?","2013-08-13T01:19:59Z","Sermons,2013","wxNmd1ZDrqJr-Fn4YNliRdFBdv9-yg9S","http://cms.ooyala.com/wxNmd1ZDrqJr-Fn4YNliRdFBdv9-yg9S%2F0000000000000-0001748884801?Signature=qYVQppXPRyzldx8ntyK0Rw94yD0%3D&Expires=1518552171&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",5315558
"FSKO 2013 - Night 2","The thief on the cross waited until his last minute to make Jesus Lord. Don’t wait till your last minute. Surrender to Christ now and walk through life with him!","2013-08-12T18:06:23Z","Fuse Sermons,2013","lveGF1ZDptQQQqYtonUFFrQ_rzwGt1aF","http://cms.ooyala.com/lveGF1ZDptQQQqYtonUFFrQ_rzwGt1aF%2F0000000000000-0001186713489?Signature=4zZ8q6O3KGU9SJu6rXD3vbZHE1I%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",3606941
"Gauntlet 2013 - Thursday AM Session","","2013-08-12T18:04:52Z","","Y4eGF1ZDrdKzqp82fAFV-fLIoxAsuFwJ","http://cms.ooyala.com/Y4eGF1ZDrdKzqp82fAFV-fLIoxAsuFwJ%2F0000000000000-0000809279510?Signature=wsbN9dJd%2BFuKeUgVvN0405qdLHs%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2459793
"Step Up Week 1 Recap.mp4",,"2013-08-12T16:34:33Z","","9zbTl1ZDqQBGnXH-PSLXNjxXswFHO9Bt","http://cms.ooyala.com/9zbTl1ZDqQBGnXH-PSLXNjxXswFHO9Bt%2F0000000000000-0000039452519?Signature=Z4q7ZUM%2Be90r2EsXdtsNEmHHJPQ%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",59396
"Opener_StepUp_Week1(H264).mov",,"2013-08-08T21:35:28Z","","9mOGh0ZDqfPt4HOrJariUg8dFPzAkEdu","http://cms.ooyala.com/9mOGh0ZDqfPt4HOrJariUg8dFPzAkEdu%2F0000000000000-0000047369227?Signature=vsSzWS6HN41babgfbqem2VsfeMA%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",64087
"Remember to Celebrate - Stand Alone","Thankfulness is the rear view mirror for a Christian. Glancing back and remembering how faithful God has been in the past spurs us to focus on the greater that He has prepared ahead.","2013-08-08T13:48:57Z","Fuse Sermons,2013","V2OGR0ZDpNtZZ6e_xJEW5mMy9Zxt_Hv8","http://cms.ooyala.com/V2OGR0ZDpNtZZ6e_xJEW5mMy9Zxt_Hv8%2F0000000000000-0001546631472?Signature=VcQBcIcJ5qFnZ8z1%2FVdQRjpnjEg%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",3246703
"FSKO 2013 - Night 3","The woman at the well felt marked by past mistakes, but Jesus loved her anyway. The Gospel is not about behaving, it’s about belonging.","2013-08-07T21:09:01Z","Fuse Sermons,2013","I4bTR0ZDrs5edOr3MYDjqfLfEmnM22iy","http://cms.ooyala.com/I4bTR0ZDrs5edOr3MYDjqfLfEmnM22iy%2F0000000000000-0001104755712?Signature=vCixUoMJE6Pz%2FlwRyS%2FPMNsqF2k%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",3357757
"073113_Gauntlet_Wednesday_PM_-NS HD_NTSC_1280x720 New FTP.mp4",,"2013-08-07T03:37:34Z","","ZxcHdzZDrHzyumV0WLOeC0aDu92L52G9","http://cms.ooyala.com/ZxcHdzZDrHzyumV0WLOeC0aDu92L52G9%2F0000000000000-0001700289098?Signature=diC9ciT3Rb8Ecx1TC0%2F3jV4gKY0%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",5167867
"080113_Gauntlet_Thurs_PM-NS HD_NTSC_1280x720 New FTP.mp4",,"2013-08-07T03:00:53Z","","sxaXdzZDr3mlXq0JzIpDE8CHAjC6_TBn","http://cms.ooyala.com/sxaXdzZDr3mlXq0JzIpDE8CHAjC6_TBn%2F0000000000000-0001599577086?Signature=ZxFGM8BAjVHjhvj2hsm7fhCAosg%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",4895628
"FSKO 2013 - Night 1","The world categorizes people based on whether they are bad or good. However, we have all sinned, making us dead in God's eyes. Through his son Jesus we can be made new and alive.","2013-08-07T01:14:59Z","Fuse Sermons,2013","B5MXdzZDpPWIeka2yI4PS-qv3GdjfJnL","http://cms.ooyala.com/B5MXdzZDpPWIeka2yI4PS-qv3GdjfJnL%2F0000000000000-0000818642676?Signature=vkAXZiHwK0bx4ED9G0AnWwktezE%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2488157
"FSKO 2013 - Harlem Shake","","2013-08-06T23:49:54Z","","NlaXZzZDqd7xE4N5YvBZFvIPr5k5w6Hg","http://cms.ooyala.com/NlaXZzZDqd7xE4N5YvBZFvIPr5k5w6Hg%2F0000000000000-0000046079291?Signature=BAYNxWbTcN6acDLkcLxLbrF68as%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",140240
"073013_Gauntlet_Tuesday_PM-NS HD_NTSC_1280x720 New FTP.mp4",,"2013-08-06T00:03:28Z","","J1c2xzZDqJA97nkOK5kx0XKOTAWC-cia","http://cms.ooyala.com/J1c2xzZDqJA97nkOK5kx0XKOTAWC-cia%2F0000000000000-0001135151635?Signature=a%2BgzzZvvj9lP6OpqTffBmZxhc2I%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",3450392
"073013_Gauntlet_Tuesday_AM-NS HD_NTSC_1280x720 New FTP.mp4",,"2013-08-06T00:02:58Z","","ptc2xzZDrcN7tpm5k_Ij-FerQ-_jKpHH","http://cms.ooyala.com/ptc2xzZDrcN7tpm5k_Ij-FerQ-_jKpHH%2F0000000000000-0001095203642?Signature=3p08rz6T9caLEJD%2FCdddqml08%2Fo%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",3328766
"072913_Gauntlet_Monday_PM-NS HD_NTSC_1280x720 New FTP.mp4",,"2013-08-05T23:13:08Z","","ppaWxzZDonX0K9JvF7vstO8Hgk1XKXUj","http://cms.ooyala.com/ppaWxzZDonX0K9JvF7vstO8Hgk1XKXUj%2F0000000000000-0000904390120?Signature=Fdq%2BD2cgTq3RVjPwiQCuS8pDaR0%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2748581
"I Heart My Church - Stand Alone ","It's not uncommon to hear ""I love football"" or ""I love ice cream"" or ""I love hunting"", but when someone says ""I love my church"" people think it's weird. Watch this message to learn what the church is and why it matters.","2013-08-05T19:09:15Z","Sermons,2013","hiOWpzZDqd58HpxGcicYFbbtj4xad960","http://cms.ooyala.com/hiOWpzZDqd58HpxGcicYFbbtj4xad960%2F0000000000000-0001449357392?Signature=vVOZIm33NyFFQfBd9kXohTru%2BfY%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",4436236
"I Heart My Church Recap","","2013-08-05T14:47:42Z","","swMmhzZDplMlvGQhdyOw6hIlMXkrJEsS","http://cms.ooyala.com/swMmhzZDplMlvGQhdyOw6hIlMXkrJEsS%2F0000000000000-0000043571204?Signature=lvCl6wuZKZY2wwlHShZcMMqvNtg%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",65689
"Step Up Promo","God has never called His church to step back. He has always called us to step up!","2013-08-01T14:54:34Z","Sunday Trailers","p5aGZyZDrFV1I7kmkxfLckJr-USqql6j","http://cms.ooyala.com/p5aGZyZDrFV1I7kmkxfLckJr-USqql6j%2F0000000000000-0000040696416?Signature=WIwmFjjCKfZI%2BpMEX8VmfEas0nA%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",56812
"Redneck - Week 3","Prayer is the one tool that every Christian has to empower their leaders. It’s the right tool for the job of encouraging those in leadership and pastoral ministry over us. So how do you use it?","2013-07-29T06:29:32Z","Sermons,2013","FkaXBwZDpfezGgVfzioUZgQ4CWmsdsqD","http://cms.ooyala.com/FkaXBwZDpfezGgVfzioUZgQ4CWmsdsqD%2F0000000000000-0001653691248?Signature=yWzVS2qwpb7wYWSJdiVd%2Fs0MSbk%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",5062162
"StepUpSeriesPromo_h264.mov",,"2013-07-26T22:28:17Z","","twcWZuZDpDpf73QV1hjHGFL8MG_dkY34","http://cms.ooyala.com/twcWZuZDpDpf73QV1hjHGFL8MG_dkY34%2F0000000000000-0000040696416?Signature=%2BHU%2B05kuHISNIyuShbzpGU8lFvM%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",56812
"FUSE Turn Up - Week 8","We have a hope in Jesus that's louder than any problem, stronger than any storm and constant through any trial. It's time to tap in to His power by turning up our praise.","2013-07-26T01:52:00Z","Fuse Sermons,2013","1reWZtZDpktHZRMy3mWuD-ZFQSxWgtjY","http://cms.ooyala.com/1reWZtZDpktHZRMy3mWuD-ZFQSxWgtjY%2F0000000000000-0001245263809?Signature=QjcM%2BE9%2FCqJk5qIfaY5FtMDXUpI%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2817306
"Redneck - Week 2","The God of the universe stepped in to the world camouflaged as a man who came to serve. We must use our ""camouflage"" so that by all possible means some might be saved.","2013-07-25T14:05:09Z","Sermons,2013","pzaXNsZDo1rqLhH1cWQC-qHPokxBifaW","http://cms.ooyala.com/pzaXNsZDo1rqLhH1cWQC-qHPokxBifaW%2F0000000000000-0002441022474?Signature=oQYBLd4byp5LyxRmDwq6AMCMiAk%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",4616416
"Redneck - Week 2 Recap .mp4",,"2013-07-22T15:04:25Z","","h0c2lpZDoxlIBDQxhjvNMFKIQW8WzPCA","http://cms.ooyala.com/h0c2lpZDoxlIBDQxhjvNMFKIQW8WzPCA%2F0000000000000-0000037886149?Signature=YaEjedPvaQcDlikzG8g8tkGMLgw%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",57028
"FUSE Turn Up - Week 7","Hundreds of students sent in questions about growing up and following Jesus. Join us as we turn up our summer and tackle the top questions with answers from the Bible.","2013-07-22T14:21:25Z","Fuse Sermons,2013","9hbWhpZDoqCzmeING1KZmoRMIf4m1C5x","http://cms.ooyala.com/9hbWhpZDoqCzmeING1KZmoRMIf4m1C5x%2F0000000000000-0001753933083?Signature=%2FlbqB8rLfW6%2FBaNa3oZOLBF%2F07M%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",3531020
"SU_Event_Anderson_H264.mov",,"2013-07-22T13:48:27Z","","pheGdpZDqVnfhTZOiCXHzqwriGNwPSpR","http://cms.ooyala.com/pheGdpZDqVnfhTZOiCXHzqwriGNwPSpR%2F0000000000000-0000051316184?Signature=fV0TR7EzNgja2OTM4YoQOiLyABA%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",68716
"SU_Event_Charleston_H264.mov",,"2013-07-22T13:38:56Z","","I0dmdpZDre6v36DoJwBKzczgUG3KnD6j","http://cms.ooyala.com/I0dmdpZDre6v36DoJwBKzczgUG3KnD6j%2F0000000000000-0000058008229?Signature=3j1sEmRQPUOXBuWy7RVsTHOOygM%3D&Expires=1518552172&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",77249
"SU_Event_Myrtle_H264.mov",,"2013-07-22T13:38:56Z","","IydmdpZDoq4ovMB9X2J5QWOPl_IBpKPZ","http://cms.ooyala.com/IydmdpZDoq4ovMB9X2J5QWOPl_IBpKPZ%2F0000000000000-0000078093806?Signature=u1EuXUrdlb9wzc1FFosrwfpZsNA%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",103788
"SU_Event_Greenwood_H264.mov",,"2013-07-22T13:38:56Z","","IwdmdpZDrWTQglPENsEDXBXi-8ouqGvK","http://cms.ooyala.com/IwdmdpZDrWTQglPENsEDXBXi-8ouqGvK%2F0000000000000-0000059167533?Signature=B6lsqulcgrbf32fcLreNAl6pyqw%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",78849
"SU_Event_Columbia_H264.mov",,"2013-07-22T13:38:55Z","","N4dWdpZDrJsQ9thJ-8QyJcjOvR69mfJr","http://cms.ooyala.com/N4dWdpZDrJsQ9thJ-8QyJcjOvR69mfJr%2F0000000000000-0000071506847?Signature=D2dXP25bYRVXNPnv6PhsTVE9U10%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",94977
"SU_Event_Florence_H264.mov",,"2013-07-22T13:38:55Z","","N2dWdpZDq3UtYQklQ7vCgbbUS4RjEzNC","http://cms.ooyala.com/N2dWdpZDq3UtYQklQ7vCgbbUS4RjEzNC%2F0000000000000-0000066106755?Signature=JwVMH77A6MEXdyoWEXe3BoLcCqg%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",87980
"SU_Event_Greenville_H264.mov",,"2013-07-22T13:38:55Z","","N0dWdpZDotRdpTBGFmECIcQQtOOrQSWi","http://cms.ooyala.com/N0dWdpZDotRdpTBGFmECIcQQtOOrQSWi%2F0000000000000-0000042227854?Signature=oqW4OSYpfnbn7dkj6TnNtOHJyFA%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",56620
"SU_Event_Spartanburg_H264.mov",,"2013-07-22T13:38:55Z","","NydWdpZDogcr17jFsfDxvhsKXIs4VQge","http://cms.ooyala.com/NydWdpZDogcr17jFsfDxvhsKXIs4VQge%2F0000000000000-0000056070716?Signature=6An3B3I%2FjVycnpDes%2BuUx%2BJihBk%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",74796
"Gauntlet Training - Parents_rev2-Newspring H.264.mov",,"2013-07-22T13:29:10Z","","Zwa2dpZDpNdXGJZ7fuqVIWZb1EER6MfQ","http://cms.ooyala.com/Zwa2dpZDpNdXGJZ7fuqVIWZb1EER6MfQ%2F0000000000000-0000573295724?Signature=6NFMxldVsj4ULUdE7PAEMaUZSCE%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",845313
"Step Up Mid-SIze Event.mp4",,"2013-07-16T20:23:55Z","","lidjBkZDo0fYPMIXJ3bpg6PtS4Vmn1nJ","http://cms.ooyala.com/lidjBkZDo0fYPMIXJ3bpg6PtS4Vmn1nJ%2F0000000000000-0000055539523?Signature=lje04F811QdHEjPty3T%2BG7SEdbA%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",83638
"FUSE Turn Up - Week 6","Jesus never commands anyone to act childish, but He does command us to be childlike. This week at Fuse we talk about turning our childish behavior into childlike faith for God's glory, the world's good and our joy.","2013-07-16T15:38:14Z","Fuse Sermons,2013","Ruc3NjZDrd19Ba5YzF_OZnG_0kUgx4WH","http://cms.ooyala.com/Ruc3NjZDrd19Ba5YzF_OZnG_0kUgx4WH%2F0000000000000-0001359844484?Signature=chUsrU8HO2OqIgGVqsvAg7HJlYA%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2644901
"Redneck - Week 1","When you're wild at heart, you're willing to do whatever it takes to get the job done. If you know Jesus, you have a life-changing message to share. Will you proclaim it boldly?","2013-07-15T21:31:28Z","Sermons,2013","lpMDNjZDrBEh6IqxFSmaoXkZ6wq7HETv","http://cms.ooyala.com/lpMDNjZDrBEh6IqxFSmaoXkZ6wq7HETv%2F0000000000000-0002611898202?Signature=AMcwtL%2FezZvu5pY4Tn27K1AU3mE%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",4939539
"RedneckRecap_wk1.mp4",,"2013-07-15T15:17:57Z","","5veW1iZDqWkitvWsRcrmieDBLhY6iVqE","http://cms.ooyala.com/5veW1iZDqWkitvWsRcrmieDBLhY6iVqE%2F0000000000000-0000037770819?Signature=LaNRkherTlIbnO1mdQqLyqnigac%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",56726
"SafariPromo_.mp4",,"2013-07-15T14:05:29Z","","FicmliZDrfFpucwpTyvtPW_QQT6yd4ze","http://cms.ooyala.com/FicmliZDrfFpucwpTyvtPW_QQT6yd4ze%2F0000000000000-0000066700025?Signature=ilRcUg3H3d52pLf0KrGJKJA2OiU%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",48548
"FUSE Turn Up - Week 5","When God made man, He knit a love of relationship into man's heart. Join us as we discuss how community strengthens and isolation endangers this week at Fuse!","2013-07-10T19:17:11Z","Fuse Sermons,2013","pmeHI2ZDoNE-5F7aGUTb8MZvzhfbidgh","http://cms.ooyala.com/pmeHI2ZDoNE-5F7aGUTb8MZvzhfbidgh%2F0000000000000-0001401752390?Signature=X1GxYeb8H%2Fa6lNpn41y%2FA7Aiqw8%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2807163
"FUSE Turn Up - Week 4","It is normal in our culture and world to ""almost"" make a difference. However, Jesus calls His followers to do extraordinary things and always trust in Him. This week at Fuse we discuss how to turn our almost into always.","2013-07-10T19:16:11Z","Fuse Sermons,2013","FydnI2ZDrbCbd5oTkDJA49WwquZwY1IK","http://cms.ooyala.com/FydnI2ZDrbCbd5oTkDJA49WwquZwY1IK%2F0000000000000-0001280764820?Signature=ZBxWNYdlBQdZeYzzCs8FmqRoyTs%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2408064
"FUSE Turn Up - Week 3","Jesus wants one thing for us: to know Him. When we invest in the discipline of walking with Jesus, He will develop our character to be more like Him.","2013-07-10T19:15:44Z","Fuse Sermons,2013","FrdXI2ZDoMw1v13CxId5TPm0oCIma4sv","http://cms.ooyala.com/FrdXI2ZDoMw1v13CxId5TPm0oCIma4sv%2F0000000000000-0001392926923?Signature=wcD2ONNzkPo9Fd36%2Bv7sTYDx3TQ%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2687777
"FUSE Turn Up - Week 2","Has there ever been a time in your life when you felt closer to God than you do right now? How do you get back to that fellowship with God? Join us this week at Fuse as we look into the Bible and learn how to turn our relationship with God into fellowship with God. ","2013-07-10T19:13:53Z","Fuse Sermons,2013","RwcnI2ZDqAQbtNucQ6pOrIzO7MGFb8Z0","http://cms.ooyala.com/RwcnI2ZDqAQbtNucQ6pOrIzO7MGFb8Z0%2F0000000000000-0001297662411?Signature=pEOSWi%2FpvPj9EOwU5DAHD965dNA%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2549139
"FUSE Turn Up - Week 1","The early church wasn't scared to stand for Jesus because of what they had seen and heard. This week at Fuse we're talking about turning up for Jesus because we have seen too much to be quiet!","2013-07-10T19:13:02Z","Fuse Sermons,2013","JzcXI2ZDrvrI5OhtJpql7DIhCNuiP_sv","http://cms.ooyala.com/JzcXI2ZDrvrI5OhtJpql7DIhCNuiP_sv%2F0000000000000-0001526425766?Signature=9jc94OOwzMIPzL6Sc3FoUK2C0fo%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",3107397
"FUSE Level Up - Week 4","Moses built a bronze serpent staff that healed people who were bitten by snakes – Numbers 21:41. In the same way, we must get our lost friends to Jesus, who is the cure for their infection of sin.","2013-07-10T17:44:25Z","Fuse Sermons,2013","x0Nm82ZDrbnaMzqXCOzuj3SNuUOTcXw-","http://cms.ooyala.com/x0Nm82ZDrbnaMzqXCOzuj3SNuUOTcXw-%2F0000000000000-0000922321376?Signature=J945Y7b3c0OoDot9zQkQKQnV%2F5A%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2554577
"FUSE Level Up - Week 3","By washing the disciples' feet, Jesus displayed humility, taught how to love others, and modeled how we receive cleansing. Jesus is not afraid of our mess, so we shouldn't be afraid to ""clean"" others with the gospel of Jesus.","2013-07-10T17:43:59Z","Fuse Sermons,2013","5uNm82ZDqDt2Su3f_v7ykdKcPPqLv0Ta","http://cms.ooyala.com/5uNm82ZDqDt2Su3f_v7ykdKcPPqLv0Ta%2F0000000000000-0000878443353?Signature=NNw9%2F0Jkysoc38iGbMGJlUlDLhQ%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2117073
"FUSE Level Up - Week 2","Jesus was ruler of the universe and still modeled humility for us. We should follow his example and submit to those responsible for us, no matter what our family dynamic is.","2013-07-10T17:43:40Z","Fuse Sermons,2013","VmNm82ZDpFVOrBpATNUgY6HJw2dduunI","http://cms.ooyala.com/VmNm82ZDpFVOrBpATNUgY6HJw2dduunI%2F0000000000000-0000572683037?Signature=%2FI2DTMMsMBSAqHyEKrKZCB%2F10fU%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",1646836
"FUSE Level Up - Week 1","Jesus is the King of Kings, the Lord of Lords. Yet, he was born in a manger covered in dirt in the most humble birth imaginable to show us that our lives are to be lived in pursuit of humility.","2013-07-10T17:43:21Z","Fuse Sermons,2013","Q3Nm82ZDoYtP4Ae8CiYU_oYJEeR5c0Sc","http://cms.ooyala.com/Q3Nm82ZDoYtP4Ae8CiYU_oYJEeR5c0Sc%2F0000000000000-0001254536263?Signature=MP5hOKHcOv3GRERy%2F4P8NRJmg4s%3D&Expires=1518552173&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",3087343
"FUSE PMPK - Week 6","What happens after I die? Where will I go? What will I do? This week we are looking at what Jesus promises when it comes to our life after this one.","2013-07-10T15:56:44Z","Fuse Sermons,2013","ZwMWw2ZDpxLY3ITu4LZvVvZs8Or3Ldk4","http://cms.ooyala.com/ZwMWw2ZDpxLY3ITu4LZvVvZs8Or3Ldk4%2F0000000000000-0001048062357?Signature=dpgdeduGmogafcAu1Od6WYGSYXI%3D&Expires=1518552174&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",3060149
"FUSE PMPK - Week 5","Jesus did not die on the cross for his people to stay defeated in a corner but to stand in freedom! We can hold fast to this promise that Jesus always provides an escape from temptation!","2013-07-10T15:56:11Z","Fuse Sermons,2013","JkMWw2ZDrZi4f3eHw-RBZ7_2DeVrBUC3","http://cms.ooyala.com/JkMWw2ZDrZi4f3eHw-RBZ7_2DeVrBUC3%2F0000000000000-0000940495192?Signature=9T0V3SzbS6NwqLXn%2FJG7XypO5Tg%3D&Expires=1518552174&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",2532855
"FUSE PMPK - Week 4","Jesus promises christians that he will never leave them or forsake them, and that He is with them throughout every season.","2013-07-10T15:54:51Z","Fuse Sermons,2013","xnMGw2ZDru1UN8fGPVCZxkbZXoPGM4A7","http://cms.ooyala.com/xnMGw2ZDru1UN8fGPVCZxkbZXoPGM4A7%2F0000000000000-0000655872928?Signature=gY3RaqTjKUFqY7EKQVhppPEPyTI%3D&Expires=1518552174&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",963564
"Step up group hosts training REV.mp4",,"2013-07-09T15:41:16Z","","Q0YWk1ZDrlQKezwCPvJQUjsL3QVk4rT-","http://cms.ooyala.com/Q0YWk1ZDrlQKezwCPvJQUjsL3QVk4rT-%2F0000000000000-0000178119390?Signature=ANtMp8OPUJTrvHJrVgW%2BY5iKTlI%3D&Expires=1518552174&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",267981
"Launch Event - Session 5","","2013-07-09T12:23:46Z","","lncGQ1ZDosiYqQPYA27Z39YIE7-Zlk2T","http://cms.ooyala.com/lncGQ1ZDosiYqQPYA27Z39YIE7-Zlk2T%2F0000000000000-0000476655858?Signature=yG8U64YbfAMgQ6rMid7ZGXv78eQ%3D&Expires=1518552174&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",1566892
"Launch Event - Session 3","","2013-07-09T12:23:45Z","","VlcGQ1ZDokApEHOVQ9VKOqmwSYNLJ0C6","http://cms.ooyala.com/VlcGQ1ZDokApEHOVQ9VKOqmwSYNLJ0C6%2F0000000000000-0000451764980?Signature=aS9cf86JFdS12rZgzZbFDaBG1I0%3D&Expires=1518552174&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",1487041
"Launch Event - Session 1","","2013-07-09T12:23:45Z","","VjcGQ1ZDrkHGZwLJEvKZr4o8y8WEoHy9","http://cms.ooyala.com/VjcGQ1ZDrkHGZwLJEvKZr4o8y8WEoHy9%2F0000000000000-0000532336193?Signature=byHkHb%2BAAaFY2gr89s3LksrLUKQ%3D&Expires=1518552174&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",1746028
"Launch Event - Session 6","","2013-07-09T12:23:45Z","","VhcGQ1ZDp9FR_J37soe-YsfV1WdsiD59","http://cms.ooyala.com/VhcGQ1ZDp9FR_J37soe-YsfV1WdsiD59%2F0000000000000-0000548136993?Signature=73m6wS6WW2VfJSljF3u3JnwmQ58%3D&Expires=1518552191&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",1807895
"Launch Event - Session 2","","2013-07-09T12:23:45Z","","U4cGQ1ZDoY96BiY3r9w4vW9y8hm4OJGp","http://cms.ooyala.com/U4cGQ1ZDoY96BiY3r9w4vW9y8hm4OJGp%2F0000000000000-0000564479830?Signature=k9RALyF31EVoZDPusN5aU%2BY0IIs%3D&Expires=1518552191&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",1855767
"Launch Event - Session 4","","2013-07-09T12:23:45Z","","U2cGQ1ZDpboZxKpN9rzCkmQhFROiiEYb","http://cms.ooyala.com/U2cGQ1ZDpboZxKpN9rzCkmQhFROiiEYb%2F0000000000000-0000544542140?Signature=TOP61X%2Fh2lGX2GnHEy3n5%2F0YWCw%3D&Expires=1518552191&AWSAccessKeyId=AKIAJUAIW2RNELHXXF2Q&",1794007
